earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2016-02-23,1.22,0,1,0.12905120924312158,3,5
2016-04-20,0.34,1,1,0.25877601739670725,9,9
2016-04-20,0.26,1,1,0.08969155844155847,7,9
2016-04-21,0.22,0,1,0.06397578203834514,5,9
2016-04-21,1.31,1,-1,-0.048944253025885606,2,9
2016-04-21,0.6,1,0,-0.018455366098294918,4,8
2016-04-22,2.3,1,-1,-0.15138810198300282,7,7
2016-04-26,-0.16,1,1,0.032411067193675897,9,9
2016-04-28,1.71,1,-1,-0.1459806231997904,4,8
2016-04-28,1.82,1,0,0.024169632265717608,3,8
2016-05-03,0.77,1,1,0.052900875899748456,4,6
2016-05-03,0.26,1,1,0.03830393728843753,4,5
2016-05-04,0.14,0,1,0.046779141104294576,9,1
2016-05-05,0.69,1,1,0.12495081782923945,6,8
2016-05-09,1.47,1,1,0.08032319391634982,5,5
2016-05-10,1.12,1,1,0.10006697923643668,6,7
2016-07-18,0.58,1,0,-0.011173184357541926,5,8
2016-07-20,0.44,1,-1,-0.1414116485686082,8,9
2016-07-21,1.85,0,-1,-0.1418485833720391,3,3
2016-07-21,1.35,0,-1,-0.15103208665440426,0,6
2016-07-21,0.73,1,-1,-0.09199544764795146,4,6
2016-07-26,-0.02,0,-1,-0.18989280245022974,9,9
2016-07-28,1.68,0,1,0.10363329756247111,2,2
2016-07-28,1.92,1,-1,-0.03134501230635576,1,5
2016-07-29,2.45,0,1,0.033382294031245825,3,3
2016-08-01,0.9,0,0,-0.020933424845573076,1,8
2016-08-02,1.9,0,-1,-0.048416108723893264,2,7
2016-08-02,0.06,0,-1,-0.09413919413919415,8,3
2016-08-02,1.08,0,-1,-0.07758833703978257,0,3
2016-08-03,1.09,1,0,0.007671699951290738,5,4
2016-08-08,1.47,1,-1,-0.07567091948966119,1,8
2016-10-19,0.64,0,1,0.27532956685499055,5,2
2016-10-20,0.88,0,1,0.18926258617087952,5,2
2016-10-20,1.56,0,1,0.07166053258281019,4,0
2016-10-25,1.41,0,1,0.22448242657679351,1,4
2016-10-25,0.13,0,1,0.497164461247637,9,4
2016-10-26,0.38,0,1,0.034780109226789334,8,1
2016-10-27,2.01,1,1,0.05365817203497501,0,2
2016-10-27,1.86,1,1,0.07931657174607595,4,5
2016-11-01,1.28,0,1,0.09920528618626663,0,2
2016-11-01,0.33,1,1,0.3024666397088557,7,1
2016-11-01,2.49,0,1,0.1656602782882647,3,6
2016-11-01,2.31,0,1,0.22677348494637548,3,5
2016-11-02,0.13,1,1,0.48318584070796466,8,7
2016-11-02,1.01,0,1,0.054065895548545406,3,6
2016-11-07,0.91,1,1,0.22670694864048344,3,4
2016-11-07,1.34,0,0,-0.016103442805013496,0,1
2017-01-19,1.19,1,1,0.07010101010101008,1,4
2017-01-24,0.43,0,1,0.031010041346721712,6,1
2017-01-25,0.25,0,-1,-0.1477272727272727,9,7
2017-01-26,0.81,1,1,0.0635997247616239,3,6
2017-01-26,1.51,1,1,0.026383526383526347,2,5
2017-01-27,1.47,0,0,-0.0034754237889212643,0,3
2017-01-31,0.43,1,1,0.05392587388020376,6,2
2017-02-03,2.16,1,-1,-0.12091847482620607,3,7
2017-02-07,0.26,1,-1,-0.26637690158335925,7,8
2017-02-07,0.69,0,1,0.07274087621581167,5,4
2017-02-14,1.55,0,1,0.07644144144144144,6,6
2017-02-15,1.22,1,1,0.03990969926630645,1,4
2017-02-15,-0.39,0,-1,-0.19242243436754183,8,9
2017-02-21,1.25,0,0,0.02006498781478472,0,5
2017-02-21,0.25,0,-1,-0.08638888888888888,8,6
2017-02-27,0.78,1,1,0.07092897251502303,3,3
2017-04-19,0.83,1,1,0.07963334288169582,7,2
2017-04-20,0.76,1,1,0.08493530499075783,0,4
2017-04-20,1.13,0,0,0.003833333333333281,5,1
2017-04-20,1.35,1,0,0.0040589012648669705,0,3
2017-04-24,0.25,1,1,0.12374581939799331,6,5
2017-04-25,0.15,0,1,0.11555555555555559,8,2
2017-04-27,1.83,1,1,0.04112852664576804,0,5
2017-04-27,1.43,1,1,0.054163701067615755,0,5
2017-04-28,2.26,0,1,0.07943925233644872,1,2
2017-05-02,0.8,0,1,0.05837381540176804,0,5
2017-05-02,0.67,1,-1,-0.09515838808218609,3,6
2017-05-02,0.04,0,-1,-0.058400338552687225,4,1
2017-05-03,1.05,1,1,0.06163186459387364,3,5
2017-05-03,0.05,1,1,0.13446619874399707,7,0
2017-05-08,1.52,1,1,0.08295859823228421,0,6
2017-05-10,0.34,1,-1,-0.06889336639801602,4,8
2017-07-19,0.63,0,0,0.0023879013000796872,6,7
2017-07-20,1.83,1,1,0.10707906364576479,0,6
2017-07-20,1.0,0,0,-0.0038186950024904015,4,6
2017-07-20,1.51,0,1,0.11466053326518437,0,6
2017-07-25,0.17,0,0,-0.024568393094289574,7,6
2017-07-25,0.46,1,-1,-0.03138528138528148,2,3
2017-07-27,1.98,1,1,0.12007708057328675,0,5
2017-07-28,2.82,1,1,0.17660117660117655,1,7
2017-08-01,1.65,1,1,0.08621970157315495,0,2
2017-08-01,1.13,0,0,-0.01226486079759214,0,2
2017-08-01,2.25,0,0,-0.020441196873699243,3,2
2017-08-01,0.29,1,0,0.017528089887640475,5,6
2017-08-02,0.1,1,1,0.25529143601432747,7,7
2017-08-02,0.9,0,1,0.034290470245526346,2,1
2017-08-07,1.13,1,1,0.22034485746469118,1,9
2017-08-08,1.5,1,1,0.07381156930126004,0,3
2017-10-18,0.66,1,1,0.22710428798305976,4,6
2017-10-19,1.52,0,0,0.005774456521739068,0,7
2017-10-19,0.79,1,1,0.1159999999999999,3,6
2017-10-24,1.58,1,1,0.07932747420710734,0,8
2017-10-25,0.34,1,1,0.33015656909462215,8,8
2017-10-26,1.76,1,1,0.035989557434112335,0,5
2017-10-26,0.35,1,1,0.08072625698324025,2,2
2017-10-26,2.19,1,1,0.06741935483870963,0,7
2017-10-27,2.41,0,1,0.026132075471698074,0,7
2017-10-31,1.37,1,0,-0.010436504913537018,0,4
2017-10-31,0.43,1,1,0.18197879858657248,4,3
2017-11-01,1.04,0,0,0.0016093988895147892,2,5
2017-11-01,-0.39,1,1,0.060700389105058455,7,7
2017-11-02,2.39,0,0,0.01836551626457668,3,8
2017-11-06,1.47,1,-1,-0.03980265351023401,0,4
2017-11-08,1.08,1,-1,-0.28692132916785,3,8
2018-01-18,1.19,1,-1,-0.08080040526849032,0,2
2018-01-22,0.54,1,0,0.017040552200172546,3,9
2018-01-25,1.05,1,-1,-0.12030021950010618,0,6
2018-01-25,0.51,1,-1,-0.21340839303991813,6,9
2018-01-26,1.73,1,0,-0.009899802003959785,0,7
2018-01-30,0.65,1,-1,-0.05092592592592588,2,9
2018-02-01,1.62,1,1,0.053691951244081784,0,7
2018-02-02,2.73,1,-1,-0.027948882964052516,1,7
2018-02-13,1.88,1,0,-0.014325452016689732,5,2
2018-02-14,-0.02,1,-1,-0.06407434580582043,6,0
2018-02-14,1.4,1,-1,-0.12171920566587983,0,1
2018-02-16,0.74,0,0,-0.014220294046758224,4,3
2018-02-19,0.34,1,0,-0.02466367713004485,6,1
2018-02-20,1.39,0,1,0.11039260969976908,0,2
2018-02-22,0.4,1,1,0.05091754975445849,2,4
2018-02-27,1.34,1,0,-0.020312655581001753,6,0
2018-04-18,0.96,1,1,0.04178154825026509,6,3
2018-04-19,1.39,0,-1,-0.03554698263984573,1,3
2018-04-19,1.17,1,1,0.042486231313926086,5,1
2018-04-24,1.19,1,1,0.17321313586606565,2,1
2018-04-24,0.46,0,1,0.039037085230969513,8,4
2018-04-26,1.71,1,0,-0.02290631438613502,2,2
2018-04-26,0.35,1,-1,-0.0927201180521396,3,6
2018-04-26,2.23,1,-1,-0.03546845124282977,2,2
2018-04-27,3.11,1,1,0.06885462971720421,4,3
2018-05-01,0.91,1,0,0.0031891292290625313,1,6
2018-05-02,0.24,0,1,0.29344133786255544,7,4
2018-05-03,0.44,1,-1,-0.0756316218418908,4,3
2018-05-07,1.69,1,1,0.06142778085224126,1,7
2018-05-07,0.2,0,1,0.21455938697317997,7,9
2018-05-08,0.16,0,-1,-0.03250082310333486,4,2
2018-05-09,1.3,1,0,0.0038621811159670234,8,7
2018-07-19,2.07,0,-1,-0.11864150943396226,4,2
2018-07-19,1.9,1,-1,-0.03438095238095237,2,5
2018-07-23,1.53,1,-1,-0.1587947882736156,6,1
2018-07-24,1.91,1,-1,-0.15285400658616896,2,6
2018-07-25,0.58,1,-1,-0.29555416405760804,8,0
2018-07-26,3.04,1,-1,-0.0774914924647545,2,2
2018-07-26,1.95,1,0,-0.0016125031009676216,0,1
2018-07-26,2.22,1,-1,-0.22539399345822178,1,1
2018-07-26,0.26,1,-1,-0.18677148278666306,1,2
2018-07-31,1.23,0,-1,-0.10827014635866691,3,0
2018-07-31,1.27,0,1,0.05839668279198354,0,2
2018-08-01,0.63,1,1,0.03131313131313126,4,3
2018-08-03,3.34,1,-1,-0.2100699053181135,3,4
2018-08-06,0.4,1,1,0.12429022082018931,4,6
2018-08-07,1.66,1,1,0.1074780277074334,3,7
2018-08-07,1.36,1,1,0.07188417535688983,3,4
2018-10-17,1.69,1,-1,-0.15730880929332042,3,0
2018-10-18,1.45,0,1,0.039846138672452965,3,0
2018-10-18,2.33,0,1,0.033396129474225086,2,1
2018-10-24,0.35,1,0,-0.00088888888888887,7,0
2018-10-25,2.34,1,1,0.04491362763915535,2,0
2018-10-25,1.89,0,1,0.125769355361192,1,0
2018-10-25,0.33,1,1,0.2159999999999999,3,6
2018-10-30,1.4,1,1,0.11864741941862765,3,0
2018-10-30,2.96,1,0,-0.01769911504424777,2,0
2018-10-30,1.53,0,1,0.0792686908259875,0,1
2018-10-31,0.13,0,-1,-0.16669931439764935,7,0
2018-11-05,1.54,0,-1,-0.10780819153944449,1,6
2018-11-05,0.75,1,-1,-0.11784511784511782,4,3
2018-11-06,2.0,1,0,-0.006771027456826956,0,1
2018-11-06,3.06,1,-1,-0.04922006745362565,4,1
2018-11-07,1.31,1,-1,-0.15689052611693585,4,7
2019-01-17,1.15,1,1,0.11201745233804408,5,1
2019-01-22,1.31,1,-1,-0.05743825387708214,6,5
2019-01-24,0.11,0,1,0.11209964412811385,8,9
2019-01-25,1.86,0,1,0.24835824629432743,2,4
2019-01-29,2.07,1,-1,-0.033476963871395475,5,6
2019-01-31,1.39,0,0,-0.017756551555229035,6,9
2019-01-31,1.18,0,1,0.09797856269333145,5,7
2019-02-01,1.83,0,0,0.01596533242102869,4,6
2019-02-12,1.5,0,1,0.21472120607471462,6,8
2019-02-13,0.21,0,0,0.02162670427832632,8,3
2019-02-13,1.32,1,0,0.017639077340569905,2,7
2019-02-14,0.99,1,1,0.13576100406575922,8,7
2019-02-19,1.54,0,1,0.10339403472684376,2,8
2019-02-20,1.53,1,-1,-0.18653372171185306,7,7
2019-02-21,0.4,1,-1,-0.13760964912280693,7,5
2019-02-25,0.77,1,-1,-0.2604961832061069,8,4
2019-04-18,1.38,1,0,0.002302968270215031,2,7
2019-04-22,0.91,0,0,-0.021937842778793383,5,2
2019-04-23,1.55,1,-1,-0.02760631001371741,3,2
2019-04-23,1.2,0,1,0.09441132149642925,2,6
2019-04-24,1.92,1,1,0.15506012024048105,1,7
2019-04-25,0.05,0,-1,-0.0864,8,7
2019-04-25,1.77,0,-1,-0.03191621992270276,4,3
2019-04-25,0.33,1,1,0.18499682136045772,6,1
2019-04-26,2.22,1,-1,-0.14345044337187116,4,4
2019-04-30,0.47,1,1,0.13045263734258078,3,8
2019-04-30,1.03,1,1,0.10609715977629124,0,6
2019-05-01,0.27,0,1,0.20455591348366314,6,7
2019-05-02,0.46,1,1,0.06459143968871604,4,7
2019-05-06,1.57,1,-1,-0.11918518518518521,2,8
2019-05-06,0.25,1,0,-0.022795698924731232,5,2
2019-05-08,1.23,1,0,0.012119542762704799,6,1
2019-07-18,1.85,1,1,0.057186622415113596,1,5
2019-07-18,1.26,0,-1,-0.06594956797742905,3,7
2019-07-22,0.87,0,-1,-0.10560747663551404,7,9
2019-07-23,2.19,1,1,0.12523946360153268,1,2
2019-07-24,-0.04,1,-1,-0.16024518388791595,7,8
2019-07-25,2.17,1,0,0.014400346996313134,0,4
2019-07-25,1.99,0,0,-0.017643271088216412,4,8
2019-07-25,1.48,1,0,0.004459064327485272,1,6
2019-07-25,0.12,0,0,0.009924892703862593,2,8
2019-07-30,3.2,1,1,0.0770938446014128,1,3
2019-07-30,1.42,1,-1,-0.03975610965151431,0,6
2019-07-31,1.12,1,-1,-0.13371537726838587,5,6
2019-08-02,2.74,0,1,0.26746166950596245,4,1
2019-08-05,1.61,0,1,0.1307711714742243,1,3
2019-08-06,0.12,0,-1,-0.047095070422535225,5,4
2019-08-07,1.55,1,-1,-0.028575316369574017,5,2
2019-10-16,0.69,0,1,0.1017067223963775,7,8
2019-10-17,1.67,1,1,0.03429123400144896,1,6
2019-10-22,2.22,1,0,-0.012236646094913872,2,6
2019-10-22,0.9,1,-1,-0.0926939777232395,5,3
2019-10-23,-0.01,0,-1,-0.07716371220020857,7,3
2019-10-24,0.91,1,-1,-0.03981774960380345,6,4
2019-10-24,1.94,0,-1,-0.06567907708442587,5,4
2019-10-29,3.96,1,-1,-0.025669851976766057,2,4
2019-10-29,1.71,0,1,0.08569511124877391,1,3
2019-10-30,0.37,1,-1,-0.13252480705622927,5,1
2019-10-31,-0.39,1,1,0.1046600458365165,7,1
2019-11-01,2.7,0,-1,-0.18507030603804803,6,4
2019-11-04,0.2,0,-1,-0.14688221709006927,8,3
2019-11-04,1.53,0,0,0.016956715751896483,7,3
2019-11-05,0.36,0,1,0.31314741035856575,2,2
2019-11-06,1.68,0,0,-0.01462775634961059,0,1
2019-11-06,1.53,0,1,0.32105336881916235,8,3
2019-11-07,2.27,0,0,-0.0017103519049044584,2,2
2020-01-16,1.31,0,-1,-0.2879601525410539,0,4
2020-01-22,0.62,1,-1,-0.297502371166614,5,1
2020-01-24,2.14,1,-1,-0.07148670064676403,1,5
2020-01-28,0.52,1,-1,-0.1156887224302955,3,0
2020-01-29,0.78,1,-1,-0.29997936868165875,4,0
2020-01-30,0.07,1,-1,-0.08540802213001392,5,4
2020-01-30,1.42,1,-1,-0.15785042795004903,3,0
2020-01-30,1.42,0,-1,-0.03700312399008943,0,4
2020-01-31,1.92,0,-1,-0.310454199441766,3,0
2020-02-11,2.09,0,-1,-0.32888461538461533,1,3
2020-02-12,1.46,1,0,-0.024937838233143165,5,7
2020-02-12,0.33,1,-1,-0.2999491611591257,5,0
2020-02-18,1.66,0,-1,-0.06052969426085298,0,8
2020-02-18,1.08,0,-1,-0.2453471196454948,0,5
2020-02-19,1.73,0,-1,-0.36655709892906374,8,9
2020-02-19,-0.29,0,-1,-0.36220898754737413,8,0
2020-02-20,0.5,1,1,0.262742718446602,1,7
2020-04-20,0.88,1,1,0.21737173717371747,9,1
2020-04-23,2.21,1,1,0.34477350309069094,9,5
2020-04-24,-0.17,1,1,0.48248587570621465,9,8
2020-04-27,1.19,1,1,0.22286588698218388,9,3
2020-04-28,0.99,1,0,0.008235294117647092,9,9
2020-04-28,1.13,1,0,-0.013918412794817288,9,8
2020-04-29,1.36,1,1,0.20745008110073274,9,9
2020-04-30,2.03,1,1,0.1842719093635454,9,9
2020-04-30,0.59,0,1,0.25582080754494546,9,9
2020-05-01,1.51,0,1,0.14314627414903405,9,9
2020-05-04,-0.06,1,1,0.31833616298811546,9,9
2020-05-05,0.4,0,1,0.10844145442896048,9,9
2020-05-05,0.41,0,1,0.22717634248380986,9,9
2020-05-06,0.31,1,1,0.21241830065359482,9,7
2020-05-06,1.0,1,1,0.3950451958486776,9,5
2020-05-06,0.47,1,1,0.23840281855549028,9,9
2020-05-06,0.59,1,-1,-0.03894139886578441,9,9
2020-05-11,1.62,1,-1,-0.06030150753768848,9,9
2020-07-16,0.99,1,1,0.20334286735788346,9,5
2020-07-20,0.47,1,1,0.17855822550831787,9,1
2020-07-23,0.37,1,1,0.17129521586931146,9,2
2020-07-23,2.01,1,-1,-0.08990806805708007,9,9
2020-07-23,0.03,1,1,0.39939024390243905,9,9
2020-07-23,-0.26,1,1,0.13893452241257925,9,4
2020-07-28,2.37,1,1,0.04789697980359461,9,8
2020-07-28,0.65,0,-1,-0.04865780423959358,9,6
2020-07-28,3.49,1,1,0.24387054593004262,9,9
2020-07-30,0.32,1,-1,-0.09190751445086703,9,9
2020-07-31,0.71,1,1,0.15741187831965223,9,2
2020-08-03,0.85,0,1,0.13731007315700627,9,7
2020-08-03,0.11,1,1,0.10688989053444958,9,6
2020-08-04,1.6,1,1,0.06440651177493276,9,3
2020-08-05,1.26,1,1,0.33516915814319415,8,6
2020-08-05,0.86,1,1,0.2658987281017518,9,8
2020-08-05,0.89,1,-1,-0.18119197364480386,9,7
2020-08-10,1.36,1,-1,-0.10256205603001044,7,7
2020-10-19,0.51,1,1,0.1483688833124216,7,8
2020-10-19,1.93,1,0,0.02369457030379557,4,8
2020-10-22,0.29,1,1,0.4046840958605665,8,8
2020-10-22,0.65,1,-1,-0.029089460051803167,5,7
2020-10-22,0.5,1,1,0.06944158252627236,7,3
2020-10-27,2.76,1,0,0.019361683317124904,1,1
2020-10-27,1.15,1,1,0.12646344753169678,4,2
2020-10-29,0.87,1,-1,-0.09818586887332911,6,0
2020-10-29,3.85,1,1,0.1864088605218696,6,8
2020-10-29,1.57,1,1,0.21660069272637297,6,1
2020-10-30,1.27,1,1,0.20636907245167577,8,1
2020-11-02,0.23,1,1,0.6084933100639905,9,5
2020-11-04,-0.09,0,1,0.6046086320409655,8,0
2020-11-04,-0.39,1,1,0.2569239835002946,7,9
2020-11-04,1.09,1,1,0.34085308056872043,8,9
2020-11-05,1.56,0,1,0.20187096295196374,7,6
2020-11-09,1.4,0,1,0.21638207043756683,3,0
2020-11-11,2.19,0,-1,-0.0458331762843466,3,5
